"Speaker","Start time","End time","Duration (in sec)","Utterance"
"Speaker 5","34:39","37:21","161.30740624999999","Weniger. Ich frag mich noch Ops n Unterschied macht und man sagt das ist quasi ein wiederkehren des Meeting ist also wenn sie gern das Business Meeting ist. Oder ob es quasi so ein einmaliges oder müssen wir ausgewöhnlich Meeting ist. Weil Anja weil bei dem da. Hab ich wahrscheinlich anders Interesse dran. Und zusammen Fassung oder informationsextraktion aus von einem. Einmaligen Business treffen oder so also bei einem Weekly Meeting weiß ich aber da war ich weiß wahrscheinlich. Ja das ist die Bär zum Thema ganz ganz viel ich weiß Wer dabei ist normalerweise und und und ich weiß wahrscheinlich auch noch grob ungefäHerr so die Ziele usw sind. Da würde ich also es ist in einem solchen Setting bis dann wirklich mehr für mich. Yeah. Den entscheide gehen und um vielleicht auch um die Dinge die mich betreffen jetzt da will ich eigentlich kein so erzähl Protokoll Ich will nicht alles nachlesen was alles besprochen wurde der der halbstündige monologe am Anfang interessiert mich eigentlich nicht. Sondern in diesem Kontext werden mich äh im Nachhinein wahrscheinlich in die entscheidende Dinge die mich betreffen und. Und das ist aber ein anderes Setting also wenn ich irgendwie. Äh keine Ahnung wenn wir jetzt mal zum Beispiel mit einem wirtschaftspartner an sein erstes Mal treffen und seine projektidee ich mir ausarbeiten wollen sagen die wollen irgendwie. Keine Ahnung sentimentanalyse zu buchrezession machen oder sowas dann weiß dann weiß ich nachher eigentlich nicht mehr da war ich weiß auch nicht was besprochen wurde was der Idee war zum Beispiel was die wollen. Und so also ist so wie ein an der hab ich ein breites informationsbedürfnis oder beim Informationen und vieles gar nicht wissen und bei so einem anderen beim Mann seitdem ich eigentlich viel mehr. Mhm vielleicht echt auch explodieren können also ich sag mal so gefühlsmäßig bei diesem reduzierten Meetings da da will ich mich auch nicht lang drum kümmern das will ich in 2 Minuten wissen was jetzt da Was ist jetzt los. Muss ich wissen bei den anderen Meetings vielleicht ein bisschen mehr explorieren und länger mich damit beschäftigen vielleicht. "
"Speaker 4","37:22","37:22","0.7100000000000364","Kommt ja. "
"Speaker 3","37:23","38:22","58.53600000000006","Also Ich denke sehr sicher auch hilfreiche das sinnvoll wenn wir möglichst viele use cases abdecken könnten also Ich denke das würde das ganze dann auch erfolgreicher machen dass man dann gerade wenn es interaktiv ist dass man zum Beispiel wie du gesagt hast. Man möchte gar nicht wissen Wer dabei war das da einfach ein Kästchen macht man anklicken kann äHI would like to Note Post participants Name Harmonie people ähm exakte Meeting dass man da einfach. Ja ein paar Einstellungen vornehmen kann wo man genau sagen kann auch ich muss gar nicht wissen Wer dabei war ich muss die Namen nicht wissen gib mir einfach das und das. Und dann doch noch die Möglichkeit aber halt wenn es jemand ist ja genau möchte wissen möchte Wer dabei war gib mir die Namen dass man das dann auswählen kann dass wir das auch ausgeben also dass man vielleicht auch. Mehrere unterschiedliche use cases damit abdecken kann. "
"Speaker 4","38:23","41:43","199.73756250000042","Also ich find den Punkt wirklich cool mit dem einmalig oder mehrfach weil du hast ein ganz anderes Setting das stimmt und du hast auch ganz andere Erwartungen und auch anderes vorwissen. Also eben wenn ich schon an 10 Meetings war dann weiß ich ungefäHerr wie es läuft und so es geht für mich nur noch darum ebenso in 2 Minuten den Überblick zu kriegen was jetzt das Update gelesen und das andere ist irgendwie ich Krieg so Trump Interview. Und will wissen wo drum ging's eigentlich oder ich Krieg irgendwie so ein Job Interview vorgelegt von irgendeiner Person wo ich keine Ahnung hab und soll dann das nächste Interview führen und will mich eben von mir was wollte eigentlich schon alles besprochen. Vielleicht muss man dann. Auch pro Domäne also so ein bisschen wie du das gesagt hast Movies ko mene sagen Es gibt jetzt verschiedene informationsbedürfnisse nicht nur pro User sondern auch pro Domäne beim jobinterview interessiert mich ganz ganz andere Dinge. Die ich extrahieren muss als beim Weekly Meeting. Das hat man vielleicht von der App template macht und sagt beim jobinterview versuchen wir raus zu extrahieren ähm das Gehalt was gesprochen wurde der einstellungstermin. Äh aufenthaltsbewilligung was auch immer das sind so mehr oder weniger die Sachen die mich wirklich interessieren die ich wissen sollte dann strukturierten daten und dann gibt es irgendwie so vorwissen und was auch immer und. Ich muss ein bisschen sehen worüber haben sie schon gesprochen also haben wir über übergreifen gesprochen oder haben sie eher über tennisspiel gesprochen äh ähm das sind die Themen die besprochen wurden im Verlauf der Themen vielleicht. Aber es ist anders wenn ich nwt Meeting hab das stimmt. Also ich hab verschiedene informationsbedürfnis uns nochmal völlig anders wenn ich äh Sales Meeting hab am Anfang wo ich gar nicht weiß wo es darum geht wo brainstorming gemacht wird viell dass man vielleicht dann sagt he also nicht mehr auf Business. Von der Sache ist das Weekly Meeting in folgenden Setting und dafür wollen wir das machen ich ich find jetzt so ja oder es ist halt ein Job Interview und dafür hat man ganz anderes Bedürfnis. Ich muss bei den Job Interviews nicht nochmal reingucken ich mach sowieso Notizen aber in der tollen das zweite Interview führt könnte man mal überlegen ob es Sinn macht dass das aufgenommen ist du guckst eben rein und weiß das schon besprochen wurde. Hey das letzte Mal schon über über das Thema Preis und lass gesprochen wollte ich nochmal drauf zurückkommen oder so. Aber ich kann die Notizen geben erstens weil sie nicht verständlich sind zweitens steht da irgendwie so was drin wie Ich heiße Kandidaten für den absoluten Idioten oder was auch immer ähm was auch immer da reinschreiben oder steht. Wie äh was drin was der dann gar nicht wissen sollte weil ich über unsere Gruppe geredet also was auch immer ja also so ein bisschen ähm hat verschiedene Anwendungen und verschiedene? Sag mal äh die extrahiert je nachdem was es für ne Art von Meeting ist. "
"Speaker 5","41:44","42:33","48.19837499999994","Mhm also Ich bin jetzt sorry dass ich darauf anspringe aber Ich bin d News jetzt mit Interview äh natürlich Mega spannend also weil also wir jetzt auch viel damit beschäftigt sind aber. Wenn wir jetzt ja genau gleich also ich schreib irgendwelche Notizen oder und. Äh schick sie dann dir oder sonst irgendwem zum so so ja das war so mein Eindruck und so aber dann eben das umsetzt auf so eine Entscheidung zu treffen wir bestellen jetzt überhaupt an und dann irgendwie so. Die Notizen noch zu den zu den Kandidaten oder die transkripte Protokolle von Interviews zu haben das werde ich auch sein also eben wie du sagst glaub ich echt anders ist als ebenso an. Also völlig anders ist das Meeting. "
"Speaker 4","42:35","42:41","6.554250000000138","Mhm aha da ist es einfach schwierig an beispieldaten zu kommen. Ja weil. "
"Speaker 5","42:42","42:57","14.746218750000025","Also allgemein bei den Business Meetings ist wahrscheinlich schwieriger ist dann auch Teil an der Domäne würd ich denk ich. Oder wir treffen uns jetzt einfach jeden Tag Schmerzen eine Stunde. "
"Speaker 4","42:60","43:18","18.53503125000043","Ja. Ich mein selbst das teammeeting von uns äHHätt ich jetzt schon bedenken das einfach als Aufnahme euch zu geben und ihr könnt dann da irgendwie rein hören und Analysen machen. Und Job Interviews erst recht. "
"Speaker 5","43:18","43:30","11.16000000000031","Also. Du hast du hast doch dieses eine dieses. Das im Moment is Krieger Demo zeigt wurden. "
"Speaker 4","43:30","44:27","57.15000000000009","Die doch die davon ja das ist 2 Minuten welche Schauspieler diesen Job Interview spielen das ist nicht. Nein also meine realistisch könnte man die Bea Meetings nehmen als als Beispiel so ein Mädchen das ist wirklich Meeting Setting jemand ist nicht dabei und will hinter wissen Was ist. Weil die können wir jedes Mal aufnehmen da haben wir auch Schon 2 3 aufnahmen. Das ist so jetzt Business Case mäßig nicht das spannend aber ich glaub da kann man vieles dran dann aufbauen was auch für normales teammeeting gilt man auch hier werde ich irgendwann mal sagen Hey wir müssen irgendwann eure BA abgeben Es gibt ein Termin dafür. Irgendwo euch bei der Language Beratung melden oder was auch immer. Also. oder guck mal ob irgendwo Beispiele von jobinterviews findet vielleicht gibts da recordings. "
"Speaker 2","44:31","44:56","25.14712499999996","Ich wollte Grad sagen Ich denke Es gibt sicher viele jobinterview äh. Beispieltexte oder ja von Schauspielern gespielt das gibt es sicher viel. Denk ich jetzt mal ich hab noch nicht nachgeschaut aber Ich nehme an Es gibt sicher. Ein paar ein 2 Interviews. Zudem die wir gebrauchen können. "
"Speaker 5","45:08","45:40","31.850000000000364","Ich muss jetzt dann los äh ähm. Ja Ich glaube Wir haben viel und breit diskutiert jetzt also Wir haben jetzt auch sowas nochmal aufgewacht so wie viele sind im Fokus und Ich glaube wie ähm Maurice gesagt sicher. Wahrscheinlich hilfreich wenn ihr nochmal überlegt was das ist auch so interessiert und das auch gerne machen würdet weil er mich dann auch wirklich machen und das muss ja dann logischerweise auch irgendwie passen. "
"Speaker 4","45:41","46:12","31.470187500000065","Ähm. Ja das is irgendwie eher sekundär also Ich glaube wenn wir was cooles machen also mhm sagen wenn was cooles bauen können für Business Meetings oder ein cooles Konzept entwickeln wohinter Leute irgendwie drauf gucken dann wow. Wenn ich das haben kann ja ob das jetzt im Winter Schreiber ist oder nicht dann eher sekundär im Moment Domäne mal verstehen und uns überlegen Wie kann das eigentlich aussehen wie also darauf fokussiert hier eigentlich. Das macht schon noch Sinn. "
"Speaker 5","46:12","46:26","13.767781250000098","Mhm. Ja Ich glaube es ist ich glaub die Macht wirklich Sinn wenn wir probieren jetzt möglichst Frauüh auf um zu fixen weil sonst eben. Verlag in Richtung entwickelt hast und dann Einsatz wieder die für euch. "
"Speaker 4","46:26","46:33","6.920000000000073","Dann. Ja ja. Macht ihr euch Gedanken bis nächste Woche. "
"Speaker 1","46:34","46:38","4.561656249999942","Ja genau und dann werden wir das nochmal besprechen und ähm eingrenzen genau. "
"Speaker 4","46:40","47:11","30.423937499999738","Mein parallel ich mein das was sie sicherlich weitertreiben könntest du das technische mhm äh rauchen in verschiedenen Richtungen ähm auf das hinter das Tool der Wahl. Ein anderes aber so wie die ganzen Methoden mal kennst du nicht was das bei euch irgendwie spannend ist dass wir das alles mal kennenlernen. Gut. Alles klar. Woche wieder. "
"Speaker 2","47:12","47:16","4.193437500000073","Jo ja dann ja gut tschiss. "
