"Speaker","Start time","End time","Duration (in sec)","Utterance"
"Speaker 3","43:46","44:21","34.59999999999991","You. I'd like to talk about China we have as our next topic. We have no more complicated or consequential foreign relationship than the one with China. It is a huge market for American Agricultural Goods. It's a potential partner in dealing with climate change in North Korea and in a video tonight President Trump. And blamed it for the coronavirus saying China will pay vice president Pence. How would you describe our fundamental relationship with China competitors adversaries enemies? You have two minutes. "
"Speaker 2","44:21","46:26","124.90000000000009","Thank you, Susan. Well, let me before I leave that let me let me speak to voting records if I can, you know, everybody knows that NAFTA cost literally thousands of American factories to close. We saw automotive jobs go South of the Border President Trump fought to renegotiate NAFTA and the United States Mexico. Canada agreement is now the law of the land. American people deserve to know Senator Kamala Harris was one of only ten members of the Senate to vote against the USMC a it was a huge win for American Auto Workers. It was a huge win for American farmers, especially dairy in the Upper Midwest. But Senator you said it didn't go far enough on climate change that that you put your your radical environmental agenda ahead of American Auto Workers in ahead of American jobs. The American people deserve to know that is probably why Newsweek magazine said that Kamala Harris was the most liberal member of the United States Senate in 2019 more liberal than Bernie Sanders more liberal than any of the others in the United States Senate. So now with regard to China look Susan first and foremost. China is to blame for the Coronavirus. And President Trump is not happy about it. He's made that very clear made it clear again today China and the World Health Organization to not police straight with the American people. They did not let our Personnel in the China to get information on the coronavirus until the middle of February fortunately President Trump in dealing with China from the outset of this Administration standing up to China that have been taking advantage of America for decades in the wake of Joe Biden's cheerleading for China President Trump made that. Issue before the end of January to suspend all travel from China. And again the American people deserve to know Joe Biden opposed President Trump's decision to suspend all travel from China. He said it was hysterical. He said thank you very much for the present from."
"Speaker 3","46:26","46:27","0.6999999999998181","President. "
"Speaker 2","46:27","46:37","9.699999999999818","We're going to continue to stand strong you guys President. We want to improve the relationship, but we're going to level the playing field and we're going to hold the China accountable for what they did to America with the coronavirus."
"Speaker 3","46:37","46:52","15.400000000000091","Thank you, Senator Harris. Let me ask you the same question. And that I asked the vice president. How would you describe our fundamental relationship with China? Are we competitors adversaries enemies you'll have two minutes uninterrupted. "
"Speaker 1","46:53","48:55","121.59999999999991","Susan the Trump administration's perspective and approach to China has resulted in the loss of American lives American jobs and America's standing. There is a weird Obsession that President Trump has had with getting rid of whatever accomplishment was achieved by President Obama and Vice President Biden. For example, they created within the White House in office that basically was responsible for monitoring pandemics. They got away. They got rid of it not true. There was a team of disease experts. That President Obama and Vice President Biden dispatched to China to monitor. What is now predictable and what might happen they pulled them out. We now are looking at two hundred and ten thousand Americans who have lost their lives. Let's look at the job situation. We mentioned before the trade deal the trade War. They wanted to call it with China. It resulted in the loss of over 300 manufacturing jobs and a manufacturing recession and the American Consumer paying thousands of dollars more for goods because of that failed war that they called it then let's talk about standing Pew of reputable research firm. Has done an analysis that shows that leaders of all of our formerly Allied countries have now decided that they holding greater esteem and respect Gigi ping the head of the Chinese Communist party, then they do Donald Trump the president of the United States the Commander in Chief of the United States. This is where we are today because of a failure of leadership by this Administration. "
"Speaker 3","48:57","49:21","24.5","Senator Harris, we've seen changes in the in the role of the United States in terms of Global Leadership over the past four years. And of course times do change. What's your definition wishing strains with China? Of course as the vice president mentioned we've seen strange with our traditional allies in NATO and elsewhere. What is your definition of the role of American leadership in 2020? "
"Speaker 1","49:22","51:27","124.19999999999982","So, you know Joe is I love talking with you about a lot of these issues and you know, Joe he I think he said it quite well, he says, you know foreign policy and might sound complicated but really it's relationships. They're just think about it as relationships. And so we know this in our personal and professional relationships, you got to keep your word to your friends. I'll be loyal to your friends people who stood with you got to stand with them. You got to know who your adversaries are and keep them in check. But what we have seen with Donald Trump. Is that he has betrayed our friends and it and Beach and embraced dictators around the world. Let's take for example, Russia. So rush I serve on the intelligence Committee of the United States Senate America's intelligence Community told us Russia interfere in the election of the president of the United States in 2016 and is playing in 2020 Christopher a the director of the FBI said the same but Donald Trump the Commander in Chief of the United States of America prefers to take the word of Vladimir Putin over the word of the American intelligence Community. You look at our friends. At NATO his walked away from agreements. You can talk look at the Iran nuclear deal, which now has put us in a position where we are less safe because they are building up what might end up being a significant nuclear arsenal. We were in that deal guys. We were in the Iran nuclear deal with friends with allies around the country and because of Donald Trump's unilateral approach to foreign policy coupled with his isolationism. He pulled us out and has made America less safe. So Susan it's about relationships. And the thing that has always been part of the strength of our nation. In addition to our great military has been that we keep our word but Donald Trump doesn't understand that because he doesn't understand what it means to be honest. "
"Speaker 3","51:27","51:32","4.800000000000182","Thank you. Thank you. Thank you, Senator Harris vice-presidents. Let me give you a chance to respond."
"Speaker 2","51:32","54:01","149.5","Well, thank you. Well President Trump kept his word when we move the American Embassy to Jerusalem. Capital of the state of Israel when Joe Biden was vice president they promised to do that and they never did. We've stood strong with our allies but we've been demanding NATO is now contributing more to our common defense than ever before thanks to President Trump's leadership. We've strengthened our alliances across the asia-pacific and we've stood strong against those who would do us harm. You know, when President Trump came into office Isis had captured an area of the Middle East the size of Pennsylvania a President Trump unleash the American Military and our Armed Forces destroyed the Isis caliphate and took down their leader Al baghdadi without one American Casualty now baghdady was responsible for the death of thousands, but notably America's Hearts today are with the family of Kayla Mueller her parents, which are here with us tonight in Salt Lake City. Today two of the Isis Killers responsible for Kayla Mueller's murder. We brought to Justice in the United States. You had a John was killed in the battlefield along with the other Beetle. The reality is that when Joe Biden was vice president, we had an opportunity to save Kayla Mueller breaks my heart to reflect on it, but the military came into the Oval Office presented a plan. They said they knew where Caleb was back. Daddy had held her for 18 months abused or mercilessly before they killed her. But when Joe Biden was vice president, they hesitated for a month and when armed forces finally went in it was clear. She had been moved two days earlier and her family says with a heart that broke the heart of every American that if President Donald Trump had been president. They believe Kayla would be alive today. Thank you very much. We destroy the Isis caliphate and you talk about re-entering the Iran nuclear deal in the last Administration transferred 1.8 billion dollars. Hours to the leading State sponsor. Thank you very much. Terrorism President. Donald Trump got us out of the deal as president. And and when qasem soleimani was traveling to Baghdad. Thank you farm to Americans President Donald Trump took thank you vice president pain and America is safer. Our allies are safer and the American people know President. Donald Trump will never."
"Speaker 3","54:01","54:02","1.0","Make you vice president."
"Speaker 2","54:02","54:03","0.900000000000091","Take action. I."
"Speaker 3","54:03","54:09","5.899999999999636","Would like to give Senator Harris a chance to respond but not at Such Great Lengths because of course there are other topics we want to talk about I."
"Speaker 1","54:09","54:10","0.5","Would like it. "
"Speaker 3","54:10","54:12","1.7000000000002728","Yes. Thank you, please go ahead. "
"Speaker 1","54:13","56:31","137.80000000000018","That's the first of all to the Mueller Family. I know about your daughter's case, and I'm so sorry. I'm so sorry. What happened to her is awful. And it should have never happened. And I know Joe feels the same way and I know that President Obama feels the same way. But you mentioned soleimani let's let's start there. So after the strike on soleimani there was a counter strike on our troops in Iraq. and they suffered serious brain injuries. And do you know what Donald Trump dismissed them as headaches and this is about a pattern of Donald Trump's where he has referred to our men who are serving in our military as suckers and losers Donald Trump who went to Arlington Cemetery and stood above the graves of our fallen heroes. And said what's in it for them? Because of course, you know, he only thinks about what's in it for him. Let's take what he said about John McCain a great American hero. And Donald Trump says he doesn't deserve to be called a hero because he was a prisoner of war taken. This is this is very important when you want to talk about who is the current Commander in Chief and what they care about and what they don't care about public reporting that Russia had bounties on the heads. Of American soldiers and you know, what a bounty is its somebody puts a price on your head and they will pay it if you are killed and Donald Trump had talked at least six times to Vladimir Putin and never brought up the subject. Joe. Biden would never do that. Thank Joe Biden would but Joe Biden yeah would hold Russia to account for any threat to our nation's security or to our troops. Who are Are sacrificing their lives for the sake of our democracy in our say thank."
"Speaker 3","56:31","56:36","5.699999999999818","You, Senator Harris. This is such an important issue, but we have other important issues as well. And I want to I want to make sure we have a chance."
"Speaker 2","56:36","56:38","1.199999999999818","I really have talked about on to that. "
"Speaker 3","56:39","56:41","2.1010000000001128","She has 15 seconds because well, I."
"Speaker 2","56:41","56:42","0.599999999999909","Got a friend. "
"Speaker 3","56:43","56:43","0.6000000000003638","I'm sorry. "
"Speaker 2","56:50","56:53","3.5","Regarding men and women of our armed forces are absurd. "
"Speaker 3","56:54","56:56","1.800000000000182","I'm sorry vice president captain."
"Speaker 2","56:56","57:12","16.90000000000009","In the United States Marine Corps. My son-in-law is deployed in the United States Navy. I can assure all of you with sons and daughters serving in our military President Donald Trump not only respects but Revere's all of those who serve in our armed forces and any suggestion. Otherwise, it's ridiculous. "
"Speaker 3","57:29","57:37","7.699999999999818","I'm here to enforce them which involves moving from one topic to another giving roughly equal time to both of you, which is what I'm trying very hard."
"Speaker 2","57:37","57:38","0.900000000000091","To go right ahead. So."
"Speaker 3","57:38","58:24","46.80000000000018","I want to go ahead and move to the next topic which is an important one as the last topic was and that is the Supreme Court. On Monday the Senate Judiciary Committee is scheduled to open hearings on a me koni Barrett's nomination to the Supreme Court Senator Harris. You'll be there as a member of the committee for confirmation would submit the courts conservative majority and make it likely open to more abortion restrictions even to overturning The Landmark Roe v-- Wade ruling access to abortion would then be up to the states? Vice president Pence you're the former governor of Indiana if roe v-- Wade is overturned. What would you want Indiana to do? Would you want your home state to ban all abortions? You have two minutes uninterrupted."
"Speaker 2","58:24","60:26","121.59999999999991","Well, thank you for the question. But I'll use a little bit of my time to respond to that very important issue before the American people deserve to know qasem soleimani. The Iranian General was responsible for the death of hundreds of American Service members. When the opportunity came we saw him heading to Baghdad kill more Americans President Trump didn't hesitate and qasem soleimani is gone, but you deserve to know that Joe Biden and Kamala Harris actually criticized the decision to take out Solomon qasem soleimani, it's really inexplicable. But with regard to Joe Biden, it's it's explainable this history records that Joe Biden actually oppose the raid against Osama Bin Laden. It's absolutely essential. Shal that we have a commander-in-chief who will not hesitate to act to protect American lives and to protect American servicemembers. And that's what you have in President Donald Trump. Now with regard to the Supreme Court of the United States. Let me say President Trump and I could not be more enthusiastic about the opportunity to see judging me. Koni. Barrett become Justice a me. Koni Barry. She's a brilliant woman and she will bring a lifetime of experience and a sizable American family. The Supreme Court of the United States and our hope is in the hearing next week unlike just as Kevin are received with treatment from you and others. We hope she gets a fair hearing and we particularly hope that we don't see the kind of attacks on her Christian faith that we saw before in the Democrat chairman of the Judiciary Committee before when when judge Barrett was being confirmed for the court of appeals expressed concern that the Dogma of her faith lived loudly in her Dick Durbin of Illinois said that it was a concern Senator. I know one of our judicial nominees you actually attacked because they were member of the Catholic Knights of Columbus this because the Knights of Columbus holds pro-life views and."
"Speaker 3","60:26","60:28","1.699999999999818","Thank you. Thank you, very presidential. "
"Speaker 2","60:28","60:30","2.400000000000091","Time is when the hearing takes place that thank."
"Speaker 3","60:30","60:31","0.7999999999997272","You vice president. "
"Speaker 2","60:31","60:34","2.900000000000091","Judge a me. Koni. Barrett will be respected. Thank you guys."
"Speaker 3","60:34","60:36","1.3999999999996362","For residents voted."
"Speaker 2","60:36","60:37","1.7000000000002728","And confirm the Supreme Court of the United."
"Speaker 3","60:37","60:57","19.90000000000009","Senator Harris your the From and former Attorney General of California. So let me ask you a parallel question to the one I posed to the vice president if roe v-- Wade is overturned. What would you want California to do? Would you want your home state to enact no restrictions on access to abortion and you have 2 minutes uninterrupted."
"Speaker 1","60:57","63:20","142.89999999999964","Thank you Susan. First of all, Joe Biden and I are both people of faith. And it's insulting to suggest that we would knock anyone for their faith. And in fact, Joe if elected will be only the second practicing Catholic as president of the United States on the issue of this of this nomination do and I are very clear as are the majority of the American people. We are 27 days before the decision about who will be the next president of the United States and Before and when this conversation has come up, you know, it's been about election year or election time. We're literally in an election over 4 million people have voted people are in the process of voting right now. And so Joe has been very clear as the American people are let the American people fill that seat in the white house and then we'll fill that seat on the United States Supreme Court in to your point Susan to the issues before us couldn't be more simple. Serious, there's the issue of choice and I will always fight for a woman's right to make a decision about her own body. It should be her decision and not that of Donald Trump and and the vice president Michael Pence. But let's also look at what else is before the the court it's the Affordable Care Act like literally in the midst of a public health pandemic when over 210,000 people have died and seven million people probably have what will be in the future considered a pre-existing? Distinct condition because you contracted the virus Donald Trump is in court right now trying to get rid of the Affordable Care Act and I said it before and it Bears repeating this means that there will be no more protections if they win for people with pre-existing conditions. This means that over 20 million people will lose your coverage. It means that if you're under the age of 26, you can't stay on your parents coverage anymore and Here's the thing the contrast couldn't be more clear. They're trying to get rid of the Affordable Care Act. No biting us thing. Let's expand coverage. Let's give you a choice of a public option or private coverage. Let's bring down peony premiums and lower Medicare eligibility to 60. Thank you sister. That's true leadership, you know. "
"Speaker 3","63:21","63:45","24.0","You mentioned earlier vice president pancit. The president was committed to maintaining protections for people with pre-existing conditions. And but you do have this court case. You are supporting your Administration supporting that would strike down the Affordable Care Act. The President says President Trump says that he's going to protect people with pre-existing conditions, but he has not explained how. "
"Speaker 2","63:45","63:46","0.599999999999909","He would do."
"Speaker 3","63:46","64:01","15.199999999999818","That. And that was one of the toughest nuts to crack when they were passing the Affordable Care Act. So tell us specifically how would your Administration protect Americans with pre-existing conditions have access to affordable insurance if the Affordable Care Act is struck down. "
"Speaker 2","64:02","65:38","95.89999999999964","Well, thank you Susan, but let me just say addressing you. Very first question. I couldn't be more proud to serve as vice president to a president who stands without apology for the sanctity of human life. I'm pro-life. I don't apologize for it. And this is another one of those cases where there's such a dramatic contrast Joe Biden and Kamala Harris support taxpayer funding of abortion all the way up to the moment of birth late-term abortion. They want to increase funding to Planned Parenthood of America now for our part, I would never presume how judging me koni Barrett would rule on the Supreme Court of the United States, but will continue to stand strong for the right to life when you speak about the Supreme Court though. I think the American people really deserve an answer, Senator Harris Are you and Joe Biden going to pack the court if Judge Amy coneybear? It is confirmed me. They've been 29 vacancies on the Supreme Court during presidential election years from George, Washington to Barack Obama presidents have nominated in all 29 cases, but your party is actually openly advocating adding seats to the Supreme Court, which has had nine seats for a hundred and fifty years. If you don't get your way, this is a classic case of if you can't win by the rules, you're going to change the rules now you've refused to answer. The question Joe Biden has refused to answer the question. So I think the American people would really like to know if Judge Amy coneybear. It is confirmed that the Supreme Court of the United States. Are you and Joe Biden if somehow you win this election going to pack the Supreme Court to get your way. "
"Speaker 1","65:38","65:42","4.200000000000273","I'm so glad we went through a little history lesson. Let's do that a little more. "
"Speaker 2","65:44","65:46","2.199999999999818","In 1861. I'd like you to answer the."
"Speaker 1","65:46","66:40","53.80000000000018","Question. Yes. Vice president speaking I'm speaking. Okay, in 1864 one of the I think political Heroes certainly the president. I assume if you also mr. Vice president is Abraham Lincoln Abraham Lincoln was up for re-election and it was 27 days before the election and a seat became open on the United States Supreme Court Abraham. Lincoln's party was in charge not only the white house but the Senate but honest aide said not the right thing to do the American people deserve to make the decision about who will be the next president of the United States and then that person can select who will serve for a lifetime on the highest court of our land and so Joe and I are very clear the American people are voting right now."
